"crrelRR"	"crrelerr_R"	"crrelSig_adjust_R"	"crrelICl_R"	"crrelICu_R"
"ASV_422"	1.12290016399841	7.12306906621926	-12825.9059853971	-6.00016890222085	8.24596923021768
"ASV_423"	0	0	0	0	0
"ASV_424"	-0.189812631801746	1.90868385712632	-153.646579264085	-2.09849648892807	1.71887122532457
"ASV_425"	-1.12438242693508	4.07056177718369	-977.918439328353	-5.19494420411877	2.94617935024861
"ASV_426"	-0.441783162828855	1.64694136296383	-98.8699142230082	-2.08872452579269	1.20515820013498
"ASV_427"	-0.668499866960868	2.01496284963762	-154.634015538716	-2.68346271659848	1.34646298267675
"ASV_428"	-1.55350489960583	5.58277452469766	-2898.72207600914	-7.13627942430349	4.02926962509183
"ASV_429"	0	0	0	0	0
"ASV_430"	0	0	0	0	0
"ASV_431"	0	0	0	0	0
"ASV_432"	0	0	0	0	0
"ASV_433"	0	0	0	0	0
"ASV_434"	0	0	0	0	0
"ASV_435"	18.8063189335584	5.03677041949959	1	13.7695485140588	23.843089353058
"ASV_436"	0	0	0	0	0
"ASV_437"	0	0	0	0	0
"ASV_438"	0	0	0	0	0
"ASV_439"	0	0	0	0	0
"ASV_440"	0	0	0	0	0
"ASV_441"	0	0	0	0	0
"ASV_442"	-0.16655372410137	5.10308299876637	-2205.81724119509	-5.26963672286774	4.936529274665
"ASV_443"	-18.6469654861234	5.03677041358267	1	-23.6837358997061	-13.6101950725408
"ASV_444"	0	0	0	0	0
"ASV_445"	0	0	0	0	0
"ASV_446"	-20.1078172228164	3.33159045323341	1	-23.4394076760498	-16.776226769583
"ASV_447"	-17.8461876497603	5.03677036428583	1	-22.8829580140461	-12.8094172854745
"ASV_448"	0	0	0	0	0
"ASV_449"	-0.398586319070569	1.70307243372872	-108.149554900977	-2.10165875279929	1.30448611465815
"ASV_450"	0	0	0	0	0
"ASV_451"	0	0	0	0	0
"ASV_452"	-0.432596659587568	1.38439528192388	-64.8385983540998	-1.81699194151145	0.951798622336317
"ASV_453"	0	0	0	0	0
"ASV_454"	0	0	0	0	0
"ASV_455"	-19.3334896579073	2.80473866048858	1	-22.1382283183959	-16.5287509974187
"ASV_456"	0	0	0	0	0
"ASV_457"	0	0	0	0	0
"ASV_458"	0	0	0	0	0
"ASV_459"	-0.758744540299253	2.06817285474724	-159.170764226215	-2.82691739504649	1.30942831444799
"ASV_460"	-18.5997618449796	1.42378414356414	1	-20.0235459885438	-17.1759777014155
"ASV_461"	0	0	0	0	0
"ASV_462"	-1.6705169185706	5.10842430190379	-1626.53569860606	-6.77894122047439	3.43790738333319
"ASV_463"	0	0	0	0	0
"ASV_464"	0	0	0	0	0
"ASV_465"	0	0	0	0	0
"ASV_466"	0	0	0	0	0
"ASV_467"	-1.17745376635827	2.80229984908141	-317.137498413666	-3.97975361543968	1.62484608272314
"ASV_468"	0	0	0	0	0
"ASV_469"	0	0	0	0	0
"ASV_470"	-1.32761925486216	2.4905493998213	-199.438168682185	-3.81816865468346	1.16293014495914
"ASV_471"	0	0	0	0	0
"ASV_472"	0	0	0	0	0
"ASV_473"	0	0	0	0	0
"ASV_474"	0	0	0	0	0
"ASV_475"	0	0	0	0	0
"ASV_476"	-0.828700803313251	5.91855719420853	-5992.11877070862	-6.74725799752178	5.08985639089528
"ASV_477"	0	0	0	0	0
"ASV_478"	0	0	0	0	0
"ASV_479"	0	0	0	0	0
"ASV_480"	0	0	0	0	0
"ASV_481"	-1.16669262122664	3.208703033329	-485.411122199629	-4.37539565455564	2.04201041210235
"ASV_482"	0	0	0	0	0
"ASV_483"	0	0	0	0	0
"ASV_484"	0	0	0	0	0
"ASV_485"	-17.2205614874823	2.50005843488779	1	-19.7206199223701	-14.7205030525946
"ASV_486"	0	0	0	0	0
"ASV_487"	0	0	0	0	0
"ASV_488"	0	0	0	0	0
"ASV_489"	0	0	0	0	0
"ASV_490"	0	0	0	0	0
"ASV_491"	1.67236941545641	5.24100140259547	-1913.18366946856	-3.56863198713907	6.91337081805188
"ASV_492"	18.0331290521251	5.03677037954024	1	12.9963586725848	23.0698994316653
"ASV_493"	0	0	0	0	0
"ASV_494"	0	0	0	0	0
"ASV_495"	0	0	0	0	0
"ASV_496"	17.3250594341287	5.03677030309861	1	12.2882891310301	22.3618297372274
"ASV_497"	0	0	0	0	0
"ASV_498"	0	0	0	0	0
"ASV_499"	0	0	0	0	0
"ASV_500"	-19.5140246710356	1.31634670098057	1	-20.8303713720162	-18.197677970055
"ASV_501"	0	0	0	0	0
"ASV_502"	0	0	0	0	0
"ASV_503"	-0.687064833063047	1.99142096776684	-146.751548747433	-2.67848580082989	1.3043561347038
"ASV_504"	0	0	0	0	0
"ASV_505"	0	0	0	0	0
"ASV_506"	-0.0441932643217203	7.1230689898317	-153443.056231744	-7.16726225415342	7.07887572550998
"ASV_507"	0	0	0	0	0
"ASV_508"	0	0	0	0	0
"ASV_509"	21.3046684460503	2.33880855920629	1	18.965859886844	23.6434770052566
"ASV_510"	20.1173070066314	1.10627822473475	1	19.0110287818967	21.2235852313662
"ASV_511"	0	0	0	0	0
"ASV_512"	0	0	0	0	0
"ASV_513"	0	0	0	0	0
"ASV_514"	0	0	0	0	0
"ASV_515"	-0.3260893041479	2.7665514302428	-384.709094020044	-3.0926407343907	2.4404621260949
"ASV_516"	-21.0932785461739	1.01117642510662	1	-22.1044549712805	-20.0821021210673
"ASV_517"	-19.2002335825935	2.44380810176272	1	-21.6440416843562	-16.7564254808308
"ASV_518"	-0.765553746708856	3.28924457230724	-591.366427008541	-4.0547983190161	2.52369082559839
"ASV_519"	-0.406518822981486	1.99602794593494	-166.579844125883	-2.40254676891643	1.58950912295346
"ASV_520"	-1.37347889728419	5.05398794787907	-1717.07250085285	-6.42746684516326	3.68050905059488
"ASV_521"	-19.7516176223691	1.93953006231499	1	-21.6911476846841	-17.8120875600541
"ASV_522"	-0.843517677080355	3.68295319993859	-777.412274888129	-4.52647087701895	2.83943552285824
"ASV_523"	0	0	0	0	0
"ASV_524"	-18.9027973043659	5.03677042264965	1	-23.9395677270155	-13.8660268817162
"ASV_525"	0	0	0	0	0
"ASV_526"	0	0	0	0	0
"ASV_527"	17.5763672383333	5.03677033657603	1	12.5395969017573	22.6131375749093
"ASV_528"	0	0	0	0	0
"ASV_529"	1.68575303963366	5.72831268265005	-3125.68008651019	-4.04255964301639	7.41406572228371
"ASV_530"	-1.63260892209031	5.11345508033173	-1690.89115472427	-6.74606400242204	3.48084615824142
"ASV_531"	0	0	0	0	0
"ASV_532"	0	0	0	0	0
"ASV_533"	17.7195344572209	5.03677035220602	1	12.6827641050149	22.7563048094269
"ASV_534"	0	0	0	0	0
"ASV_535"	0	0	0	0	0
"ASV_536"	0	0	0	0	0
"ASV_537"	0	0	0	0	0
"ASV_538"	0.548693118555556	3.15936243242417	-542.168139314595	-2.61066931386862	3.70805555097973
"ASV_539"	-20.7753725544856	1.64934821921912	1	-22.4247207737047	-19.1260243352665
"ASV_540"	-19.3728009316269	5.03677043431246	1	-24.4095713659393	-14.3360304973144
"ASV_541"	-1.62771886337233	5.12970732447705	-1731.5109686509	-6.75742618784938	3.50198846110473
"ASV_542"	0	0	0	0	0
"ASV_543"	19.7782682342215	1.20267823607708	1	18.5755899981444	20.9809464702986
"ASV_544"	-19.1917542714822	1.75340415416544	1	-20.9451584256476	-17.4383501173167
"ASV_545"	0	0	0	0	0
"ASV_546"	0	0	0	0	0
"ASV_547"	0	0	0	0	0
"ASV_548"	0	0	0	0	0
"ASV_549"	0	0	0	0	0
"ASV_550"	0	0	0	0	0
"ASV_551"	0	0	0	0	0
"ASV_552"	0	0	0	0	0
"ASV_553"	0	0	0	0	0
"ASV_554"	1.61463785557688	3.5391197928886	-565.967663016098	-1.92448193731172	5.15375764846548
"ASV_555"	0	0	0	0	0
"ASV_556"	0	0	0	0	0
"ASV_557"	0	0	0	0	0
"ASV_558"	-0.426876179222916	3.97757186757588	-1013.50948997436	-4.40444804679879	3.55069568835296
"ASV_559"	0	0	0	0	0
"ASV_560"	0	0	0	0	0
"ASV_561"	0	0	0	0	0
"ASV_562"	0	0	0	0	0
"ASV_563"	0	0	0	0	0
"ASV_564"	-1.75396748001018	5.14555724959722	-1671.7436495131	-6.8995247296074	3.39158976958704
"ASV_565"	0	0	0	0	0
"ASV_566"	-0.830182026343185	3.43796075188297	-660.038330476129	-4.26814277822616	2.60777872553979
"ASV_567"	-0.538417139021143	5.57914677985769	-3541.56926508939	-6.11756391887884	5.04072964083655
"ASV_568"	0	0	0	0	0
"ASV_569"	0	0	0	0	0
"ASV_570"	-0.610752399699302	1.84597238364626	-123.465853820535	-2.45672478334556	1.23521998394696
"ASV_571"	0	0	0	0	0
"ASV_572"	0	0	0	0	0
"ASV_573"	0	0	0	0	0
"ASV_574"	0	0	0	0	0
"ASV_575"	0	0	0	0	0
"ASV_576"	0	0	0	0	0
"ASV_577"	0	0	0	0	0
"ASV_578"	0	0	0	0	0
"ASV_579"	-0.0359716900160994	1.77531245753229	-129.927024457798	-1.81128414754839	1.73934076751619
"ASV_580"	0	0	0	0	0
"ASV_581"	0	0	0	0	0
"ASV_582"	0	0	0	0	0
"ASV_583"	-0.435395064540253	2.27856970670975	-236.385250632032	-2.71396477125001	1.8431746421695
"ASV_584"	0	0	0	0	0
"ASV_585"	0	0	0	0	0
"ASV_586"	0	0	0	0	0
"ASV_587"	-0.976285229442694	3.467032529814	-652.029478487885	-4.44331775925669	2.49074730037131
"ASV_588"	-18.5365065562699	2.72237571878338	1	-21.2588822750533	-15.8141308374866
"ASV_589"	0	0	0	0	0
"ASV_590"	0	0	0	0	0
"ASV_591"	-1.66423287090052	7.12306899415878	-9461.25356096678	-8.7873018650593	5.45883612325826
"ASV_592"	0	0	0	0	0
"ASV_593"	-1.86978793205884	1.85648635585986	0.0593906710079319	-3.7262742879187	-0.0133015761989781
"ASV_594"	0	0	0	0	0
"ASV_595"	0	0	0	0	0
"ASV_596"	0.755001315165334	3.78522970025859	-849.154839958542	-3.03022838509325	4.54023101542392
"ASV_597"	-20.2581532435402	2.86505018058197	1	-23.1232034241221	-17.3931030629582
"ASV_598"	0	0	0	0	0
"ASV_599"	0	0	0	0	0
"ASV_600"	0	0	0	0	0
"ASV_601"	0	0	0	0	0
"ASV_602"	-0.577916443229277	1.75899255540838	-109.354111229056	-2.33690899863766	1.1810761121791
"ASV_603"	0	0	0	0	0
"ASV_604"	0	0	0	0	0
"ASV_605"	0	0	0	0	0
"ASV_606"	0	0	0	0	0
"ASV_607"	0	0	0	0	0
"ASV_608"	0	0	0	0	0
"ASV_609"	0	0	0	0	0
"ASV_610"	-1.82517877054634	2.81948694248252	-212.69640808029	-4.64466571302886	0.994308171936188
"ASV_611"	0	0	0	0	0
"ASV_612"	0	0	0	0	0
"ASV_613"	0	0	0	0	0
"ASV_614"	-0.812889068546574	7.12306906157478	-15145.0520877247	-7.93595813012136	6.31017999302821
"ASV_615"	0	0	0	0	0
"ASV_616"	0	0	0	0	0
"ASV_617"	-19.2392695394749	5.0367704315356	1	-24.2760399710105	-14.2024991079393
"ASV_618"	0	0	0	0	0
"ASV_619"	0	0	0	0	0
"ASV_620"	0	0	0	0	0
"ASV_621"	0	0	0	0	0
"ASV_622"	0	0	0	0	0
"ASV_623"	20.2844837987312	5.03677044593935	1	15.2477133527918	25.3212542446705
"ASV_624"	0	0	0	0	0
"ASV_625"	0	0	0	0	0
"ASV_626"	0	0	0	0	0
"ASV_627"	0.166440735556955	5.6688629505836	-4937.60420245263	-5.50242221502664	5.83530368614055
"ASV_628"	0	0	0	0	0
"ASV_629"	0	0	0	0	0
"ASV_630"	0	0	0	0	0
"ASV_631"	-18.884648390088	5.03677042208006	1	-23.9214188121681	-13.8478779680079
"ASV_632"	0	0	0	0	0
"ASV_633"	-17.1367701349409	5.03677027188616	1	-22.1735404068271	-12.0999998630548
"ASV_634"	0	0	0	0	0
"ASV_635"	0	0	0	0	0
"ASV_636"	19.9755929444311	3.22280058864537	1	16.7527923557858	23.1983935330765
"ASV_637"	0	0	0	0	0
"ASV_638"	-19.2386134124384	1.47322627227533	1	-20.7118396847138	-17.7653871401631
"ASV_639"	0	0	0	0	0
"ASV_640"	0	0	0	0	0
"ASV_641"	-1.28274284163863	5.70779680670643	-3742.13044411526	-6.99053964834506	4.4250539650678
"ASV_642"	-1.21507002441026	5.36294444149642	-2526.06928625768	-6.57801446590668	4.14787441708616
"ASV_643"	0	0	0	0	0
"ASV_644"	0	0	0	0	0
"ASV_645"	0	0	0	0	0
"ASV_646"	0	0	0	0	0
"ASV_647"	0	0	0	0	0
"ASV_648"	0	0	0	0	0
"ASV_649"	0	0	0	0	0
"ASV_650"	-1.94064826944481	5.42808069529137	-2119.61317178246	-7.36872896473618	3.48743242584655
"ASV_651"	-1.8933474619733	3.64453890940932	-546.515775771563	-5.53788637138262	1.75119144743602
"ASV_652"	0	0	0	0	0
"ASV_653"	0	0	0	0	0
"ASV_654"	0	0	0	0	0
"ASV_655"	0	0	0	0	0
"ASV_656"	1.27114055425436	4.15087178962498	-1004.71817193895	-2.87973123537063	5.42201234387934
"ASV_657"	0	0	0	0	0
"ASV_658"	0	0	0	0	0
"ASV_659"	0	0	0	0	0
"ASV_660"	-2.48263728098287	2.71987934082318	-44.438105189902	-5.20251662180606	0.237242059840309
"ASV_661"	0	0	0	0	0
"ASV_662"	0	0	0	0	0
"ASV_663"	-0.431064549891785	5.63746656027152	-4343.38429796685	-6.06853111016331	5.20640201037974
"ASV_664"	-18.4791361587619	2.58647108048536	1	-21.0656072392473	-15.8926650782766
"ASV_665"	18.0560066889048	5.03677038121872	1	13.0192363076861	23.0927770701236
"ASV_666"	-18.6490257594347	5.03677041366534	1	-23.6857961731001	-13.6122553457694
"ASV_667"	0	0	0	0	0
"ASV_668"	18.5079918081594	5.0367704075939	1	13.4712214005656	23.5447622157533
"ASV_669"	0	0	0	0	0
"ASV_670"	0	0	0	0	0
"ASV_671"	0	0	0	0	0
"ASV_672"	-19.1970022049956	1.66802044324567	1	-20.8650226482413	-17.5289817617499
"ASV_673"	0	0	0	0	0
"ASV_674"	0	0	0	0	0
"ASV_675"	0	0	0	0	0
"ASV_676"	-17.4983540451368	5.03677032706885	1	-22.5351243722057	-12.461583718068
"ASV_677"	0	0	0	0	0
"ASV_678"	0	0	0	0	0
"ASV_679"	0	0	0	0	0
"ASV_680"	0	0	0	0	0
"ASV_681"	0	0	0	0	0
"ASV_682"	0	0	0	0	0
"ASV_683"	0	0	0	0	0
"ASV_684"	-17.4631954046091	5.03677032253568	1	-22.4999657271448	-12.4264250820734
"ASV_685"	-20.1737128293253	1.61947102477356	1	-21.7931838540988	-18.5542418045517
"ASV_686"	0	0	0	0	0
"ASV_687"	0.411320237977489	4.24688667304154	-1183.25576358323	-3.83556643506405	4.65820691101903
"ASV_688"	-1.57778435644632	5.13235557449376	-1759.40003526706	-6.71013993094008	3.55457121804744
"ASV_689"	18.8063189335584	5.03677041949959	1	13.7695485140588	23.843089353058
"ASV_690"	-1.02676431208761	2.9598926280296	-399.560372968101	-3.98665694011721	1.93312831594199
"ASV_691"	0	0	0	0	0
"ASV_692"	0	0	0	0	0
"ASV_693"	0	0	0	0	0
"ASV_694"	1.10549310725859	7.1230689772848	-13213.4893399921	-6.01757587002622	8.22856208454339
"ASV_695"	-0.898488332036339	2.84590855379656	-367.552987008377	-3.7443968858329	1.94742022176022
"ASV_696"	0	0	0	0	0
"ASV_697"	0	0	0	0	0
"ASV_698"	-14.7551455161233	5.03676848552937	1	-19.7919140016527	-9.71837703059396
"ASV_699"	0	0	0	0	0
"ASV_700"	0	0	0	0	0
"ASV_701"	0	0	0	0	0
"ASV_702"	0	0	0	0	0
"ASV_703"	-0.214981601213818	5.55570234411501	-3452.17697115521	-5.77068394532883	5.3407207429012
"ASV_704"	0	0	0	0	0
"ASV_705"	0	0	0	0	0
"ASV_706"	0	0	0	0	0
"ASV_707"	0	0	0	0	0
"ASV_708"	0	0	0	0	0
"ASV_709"	0	0	0	0	0
"ASV_710"	-3.71844397767719	5.3431938951939	-914.937190697522	-9.0616378728711	1.62474991751671
"ASV_711"	-19.2053351445331	5.03677043076881	1	-24.2421055753019	-14.1685647137643
"ASV_712"	-18.7974367892961	5.03677041919401	1	-23.8342072084901	-13.7606663701021
"ASV_713"	-20.0014095895055	5.03677044338352	1	-25.0381800328891	-14.964639146122
"ASV_714"	0	0	0	0	0
"ASV_715"	-18.1555130272976	5.03677038808862	1	-23.1922834153862	-13.118742639209
"ASV_716"	0	0	0	0	0
"ASV_717"	0	0	0	0	0
"ASV_718"	18.0894175743226	5.03677038360203	1	13.0526471907206	23.1261879579247
"ASV_719"	0.859025367719896	7.12306890408234	-14633.9254144984	-6.26404353636245	7.98209427180224
"ASV_720"	0	0	0	0	0
"ASV_721"	0	0	0	0	0
"ASV_722"	0	0	0	0	0
"ASV_723"	-19.2243607526698	2.37233523227058	1	-21.5966959849404	-16.8520255203992
"ASV_724"	-0.361977134014449	1.62661879021904	-98.3505864614166	-1.98859592423349	1.26464165620459
"ASV_725"	-0.18293411275594	3.85515301209336	-934.313588353811	-4.0380871248493	3.67221889933742
"ASV_726"	-0.100085050574756	1.83186039056003	-139.88707386142	-1.93194544113479	1.73177533998528
"ASV_727"	-19.7476380435551	5.03677044038875	1	-24.7844084839439	-14.7108676031664
"ASV_728"	-1.00916846158269	5.57847273564898	-3175.64886178447	-6.58764119723167	4.56930427406629
"ASV_729"	-0.00460786276063079	7.12306903114805	-460346.701367789	-7.12767689390868	7.11846116838742
"ASV_730"	-19.4294147408506	2.51283569105231	1	-21.942250431903	-16.9165790497983
"ASV_731"	0	0	0	0	0
"ASV_732"	0	0	0	0	0
"ASV_733"	0	0	0	0	0
"ASV_734"	-18.8160798430484	5.03677041983228	1	-23.8528502628807	-13.7793094232161
"ASV_735"	18.8936753317462	5.03677042236465	1	13.8569049093816	23.9304457541109
"ASV_736"	0	0	0	0	0
"ASV_737"	-19.6623309254686	2.01374803478558	1	-21.6760789602542	-17.6485828906831
"ASV_738"	0	0	0	0	0
"ASV_739"	-0.067135987663724	2.94989274587166	-469.709208450389	-3.01702873353539	2.88275675820794
"ASV_740"	0	0	0	0	0
"ASV_741"	0	0	0	0	0
"ASV_742"	0	0	0	0	0
"ASV_743"	0	0	0	0	0
"ASV_744"	0	0	0	0	0
"ASV_745"	0	0	0	0	0
"ASV_746"	0.320586486439639	5.56157547414598	-3496.31979745425	-5.24098898770634	5.88216196058561
"ASV_747"	0	0	0	0	0
"ASV_748"	0	0	0	0	0
"ASV_749"	0	0	0	0	0
"ASV_750"	0	0	0	0	0
"ASV_751"	0	0	0	0	0
"ASV_752"	-19.0212676709123	2.5660677077415	1	-21.5873353786538	-16.4551999631708
"ASV_753"	0	0	0	0	0
"ASV_754"	18.4385941560236	5.03677040427698	1	13.4018237517466	23.4753645603006
"ASV_755"	0	0	0	0	0
"ASV_756"	-16.5469047062296	5.03677012571352	1	-21.5836748319431	-11.5101345805161
"ASV_757"	0	0	0	0	0
"ASV_758"	-16.5820633456001	5.03677013704646	1	-21.6188334826466	-11.5452932085537
"ASV_759"	0	0	0	0	0
"ASV_760"	0	0	0	0	0
"ASV_761"	-1.18977489632881	7.1230690077011	-12430.6521124753	-8.31284390402991	5.9332941113723
"ASV_762"	0	0	0	0	0
"ASV_763"	-0.568313396429873	7.1230689621066	-21781.7374518007	-7.69138235853647	6.55475556567673
"ASV_764"	0	0	0	0	0
"ASV_765"	0	0	0	0	0
"ASV_766"	19.0139582972438	5.03677042592162	1	13.9771878713221	24.0507287231654
"ASV_767"	0	0	0	0	0
"ASV_768"	0	0	0	0	0
"ASV_769"	0	0	0	0	0
"ASV_770"	-19.8762496004921	1.24994626885783	1	-21.1261958693499	-18.6263033316343
"ASV_771"	-18.2586655970748	5.03677039452418	1	-23.295435991599	-13.2218952025507
"ASV_772"	0	0	0	0	0
"ASV_773"	0	0	0	0	0
"ASV_774"	-0.898699415904728	5.16837267181384	-2156.24551594649	-6.06707208771856	4.26967325590911
"ASV_775"	0	0	0	0	0
"ASV_776"	0	0	0	0	0
"ASV_777"	0	0	0	0	0
"ASV_778"	0	0	0	0	0
"ASV_779"	0	0	0	0	0
"ASV_780"	0	0	0	0	0
"ASV_781"	0	0	0	0	0
"ASV_782"	0	0	0	0	0
"ASV_783"	0	0	0	0	0
"ASV_784"	0	0	0	0	0
"ASV_785"	0	0	0	0	0
"ASV_786"	0	0	0	0	0
"ASV_787"	-0.71081596727914	2.75336909094699	-352.73939665736	-3.46418505822613	2.04255312366785
"ASV_788"	-0.225567804147556	2.77591457303964	-394.614715155333	-3.00148237718719	2.55034676889208
"ASV_789"	0	0	0	0	0
"ASV_790"	0	0	0	0	0
"ASV_791"	0	0	0	0	0
"ASV_792"	0	0	0	0	0
"ASV_793"	0	0	0	0	0
"ASV_794"	0	0	0	0	0
"ASV_795"	0	0	0	0	0
"ASV_796"	0	0	0	0	0
"ASV_797"	0	0	0	0	0
"ASV_798"	0	0	0	0	0
"ASV_799"	0	0	0	0	0
"ASV_800"	0	0	0	0	0
"ASV_801"	0	0	0	0	0
"ASV_802"	0	0	0	0	0
"ASV_803"	0	0	0	0	0
"ASV_804"	0	0	0	0	0
"ASV_805"	-0.654770926604563	5.57944813682666	-3356.08264596033	-6.23421906343122	4.92467721022209
"ASV_806"	0	0	0	0	0
"ASV_807"	-17.0577303076658	5.03677025692829	1	-22.0945005645941	-12.0209600507375
"ASV_808"	18.9344973260528	5.03677042362009	1	13.8977269024328	23.9712677496729
"ASV_809"	-17.1367701349409	5.03677027188616	1	-22.1735404068271	-12.0999998630548
"ASV_810"	-18.6772151515709	5.03677041477953	1	-23.7139855663504	-13.6404447367914
"ASV_811"	0	0	0	0	0
"ASV_812"	0	0	0	0	0
"ASV_813"	18.9344973260528	5.03677042362009	1	13.8977269024328	23.9712677496729
"ASV_814"	0	0	0	0	0
"ASV_815"	0	0	0	0	0
"ASV_816"	0	0	0	0	0
"ASV_817"	0	0	0	0	0
"ASV_818"	0	0	0	0	0
"ASV_819"	0	0	0	0	0
"ASV_820"	0	0	0	0	0
"ASV_821"	-1.22301581387844	5.27070892321789	-2249.8133962859	-6.49372473709633	4.04769310933945
"ASV_822"	-18.5965914678097	0.836882896199075	1	-19.4334743640088	-17.7597085716107
"ASV_823"	0	0	0	0	0
"ASV_824"	0	0	0	0	0
"ASV_825"	-19.5140900871988	2.48298883011783	1	-21.9970789173166	-17.031101257081
"ASV_826"	-18.0289822873221	5.03677037923187	1	-23.0657526665539	-12.9922119080902
"ASV_827"	0	0	0	0	0
"ASV_828"	0	0	0	0	0
"ASV_829"	-1.05246040544231	5.43051297125007	-2799.09922069036	-6.48297337669239	4.37805256580776
"ASV_830"	0	0	0	0	0
"ASV_831"	0	0	0	0	0
"ASV_832"	0	0	0	0	0
"ASV_833"	0	0	0	0	0
"ASV_834"	0	0	0	0	0
"ASV_835"	0	0	0	0	0
"ASV_836"	0	0	0	0	0
"ASV_837"	0	0	0	0	0
"ASV_838"	0	0	0	0	0
"ASV_839"	0.805092696140788	5.68005160307153	-4412.94136847647	-4.87495890693074	6.48514429921232
"ASV_840"	0	0	0	0	0
"ASV_841"	-19.9150300358598	2.36446955239753	1	-22.2794995882573	-17.5505604834622
"ASV_842"	-0.0282778091647845	7.12306897935748	-230169.816115704	-7.15134678852227	7.0947911701927
"ASV_843"	0	0	0	0	0
"ASV_844"	18.4377242650798	5.03677040423392	1	13.4009538608459	23.4744946693137
"ASV_845"	-19.3681036388351	0.920820643961516	1	-20.2889242827966	-18.4472829948736
"ASV_846"	0	0	0	0	0
"ASV_847"	0.231889427809945	3.66148186742557	-813.079437799967	-3.42959243961562	3.89337129523551
"ASV_848"	0	0	0	0	0
"ASV_849"	0	0	0	0	0
"ASV_850"	0	0	0	0	0
"ASV_851"	0	0	0	0	0
"ASV_852"	0	0	0	0	0
"ASV_853"	0	0	0	0	0
"ASV_854"	-18.2909037600311	1.58709399819408	1	-19.8779977582252	-16.703809761837
"ASV_855"	0	0	0	0	0
"ASV_856"	0	0	0	0	0
"ASV_857"	0	0	0	0	0
"ASV_858"	-18.735331514131	1.70589112821116	1	-20.4412226423422	-17.0294403859199
"ASV_859"	0	0	0	0	0
"ASV_860"	19.3094225089261	5.03677043304063	1	14.2726520758855	24.3461929419667
"ASV_861"	0.851390756117907	4.00303046408632	-970.708638591662	-3.15163970796842	4.85442122020423
"ASV_862"	0.157638196020629	7.12306904496067	-46012.1433551636	-6.96543084894004	7.2807072409813
"ASV_863"	0	0	0	0	0
"ASV_864"	-0.774557223276674	5.68603904853621	-4498.37938921092	-6.46059627181289	4.91148182525954
"ASV_865"	0	0	0	0	0
"ASV_866"	0	0	0	0	0
"ASV_867"	0	0	0	0	0
"ASV_868"	0	0	0	0	0
"ASV_869"	1.81820890682844	5.50998253527428	-2479.40564582684	-3.69177362844584	7.32819144210272
"ASV_870"	2.42796745801292	5.40912620727084	-1656.07912052038	-2.98115874925792	7.83709366528376
"ASV_871"	0	0	0	0	0
"ASV_872"	0	0	0	0	0
"ASV_873"	0	0	0	0	0
"ASV_874"	0	0	0	0	0
"ASV_875"	-2.26215713444885	5.17884758342242	-1491.75979819707	-7.44100471787127	2.91669044897358
"ASV_876"	0	0	0	0	0
"ASV_877"	0	0	0	0	0
"ASV_878"	-19.2394299408914	2.39760791360715	1	-21.6370378544986	-16.8418220272843
"ASV_879"	0	0	0	0	0
"ASV_880"	0	0	0	0	0
"ASV_881"	1.1636995784623	2.91713210499758	-358.682408185152	-1.75343252653528	4.08083168345989
"ASV_882"	0	0	0	0	0
"ASV_883"	-18.3919716841283	5.03677040191578	1	-23.4287420860441	-13.3552012822125
"ASV_884"	0	0	0	0	0
"ASV_885"	0	0	0	0	0
"ASV_886"	-20.0680199505911	2.49962219696297	1	-22.5676421475541	-17.5683977536281
"ASV_887"	19.3265394121659	5.0367704333921	1	14.2897689787738	24.363309845558
"ASV_888"	0	0	0	0	0
"ASV_889"	0.4834418548047	7.12306896783444	-25457.0211284983	-6.63962711302974	7.60651082263914
"ASV_890"	0	0	0	0	0
"ASV_891"	0.973130455216801	7.12306901735706	-13689.5429251668	-6.14993856214026	8.09619947257386
"ASV_892"	0	0	0	0	0
"ASV_893"	0	0	0	0	0
"ASV_894"	0	0	0	0	0
"ASV_895"	0	0	0	0	0
"ASV_896"	0	0	0	0	0
"ASV_897"	-1.71105787024445	5.19307218058725	-1787.84800943203	-6.9041300508317	3.48201431034279
"ASV_898"	0.288495237474407	5.56615526928453	-3688.75409514694	-5.27766003181012	5.85465050675894
"ASV_899"	0	0	0	0	0
"ASV_900"	0	0	0	0	0
"ASV_901"	0	0	0	0	0
"ASV_902"	18.6750458916142	5.03677041469491	1	13.6382754769193	23.7118163063091
"ASV_903"	0	0	0	0	0
"ASV_904"	0	0	0	0	0
"ASV_905"	0	0	0	0	0
"ASV_906"	0	0	0	0	0
"ASV_907"	0	0	0	0	0
"ASV_908"	-19.8724475867012	3.25788640946916	1	-23.1303339961704	-16.6145611772321
"ASV_909"	0	0	0	0	0
"ASV_910"	-0.833107505212519	2.53921939497968	-277.670816903722	-3.3723269001922	1.70611188976716
"ASV_911"	0	0	0	0	0
"ASV_912"	0	0	0	0	0
